recordtimeStr;meterCount;voltage;frequence;current;totalPowerFactor;powerfactor;totalActivePower;activepower;totalReactivePower;reactivepower
2019-07-14 20:26:00;152.20;168.8;46.66;4.93;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:30:00;152.32;168.9;46.6;4.83;0.88;0.88;0.72;0.72;0.0;0.0
2019-07-14 20:36:00;152.32;168.9;46.6;4.83;0.88;0.88;0.72;0.72;0.0;0.0
2019-07-14 20:40:00;152.45;168.2;46.98;4.65;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:46:00;152.45;168.2;46.98;4.65;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:50:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 20:54:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 20:55:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 20:57:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 21:01:00;152.65;178.6;47.53;3.84;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-15 19:10:00;152.75;181.8;47.07;3.96;0.9;0.9;0.69;0.69;0.0;0.0
2019-07-15 19:16:00;152.79;180.6;47.67;4.21;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-15 19:20:00;152.79;180.6;47.67;4.21;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-15 19:25:00;152.79;180.6;47.67;4.21;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-15 19:26:00;152.90;158.1;44.47;5.03;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-15 19:30:00;152.90;158.1;44.47;5.03;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-15 19:35:00;152.90;158.1;44.47;5.03;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-15 19:36:00;153.02;154.8;44.75;5.04;0.85;0.85;0.72;0.72;0.0;0.0
2019-07-15 19:40:00;153.02;154.8;44.75;5.04;0.85;0.85;0.72;0.72;0.0;0.0
2019-07-15 19:45:00;153.02;154.8;44.75;5.04;0.85;0.85;0.72;0.72;0.0;0.0
2019-07-15 19:46:00;153.13;166.6;46.11;4.75;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-15 19:50:00;153.13;166.6;46.11;4.75;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-15 19:55:00;153.13;166.6;46.11;4.75;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-15 19:56:00;153.25;165.1;46.16;4.84;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-15 20:00:00;153.25;165.1;46.16;4.84;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-15 20:05:00;153.25;165.1;46.16;4.84;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-15 20:06:00;153.36;170.3;46.92;4.13;0.8;0.8;0.58;0.58;0.0;0.0
2019-07-15 20:10:00;153.36;170.3;46.92;4.13;0.8;0.8;0.58;0.58;0.0;0.0
2019-07-15 20:11:00;153.36;170.3;46.92;4.13;0.8;0.8;0.58;0.58;0.0;0.0
2019-07-15 20:15:00;153.36;170.3;46.92;4.13;0.8;0.8;0.58;0.58;0.0;0.0
2019-07-15 20:16:00;153.46;170.2;47.01;4.2;0.82;0.82;0.6;0.6;0.0;0.0
2019-07-15 20:20:00;153.46;170.2;47.01;4.2;0.82;0.82;0.6;0.6;0.0;0.0
2019-07-15 20:25:00;153.46;170.2;47.01;4.2;0.82;0.82;0.6;0.6;0.0;0.0
2019-07-15 20:26:00;153.56;185.7;47.98;2.57;0.91;0.91;0.43;0.43;0.0;0.0
2019-07-15 20:30:00;153.56;185.7;47.98;2.57;0.91;0.91;0.43;0.43;0.0;0.0
2019-07-15 20:35:00;153.56;185.7;47.98;2.57;0.91;0.91;0.43;0.43;0.0;0.0
2019-07-16 15:36:00;153.61;179.9;47.45;3.94;0.87;0.87;0.61;0.61;0.0;0.0
2019-07-16 15:40:00;153.61;179.9;47.45;3.94;0.87;0.87;0.61;0.61;0.0;0.0
2019-07-16 15:45:00;153.61;179.9;47.45;3.94;0.87;0.87;0.61;0.61;0.0;0.0
2019-07-16 15:46:00;153.73;165.7;46.2;5.07;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-16 15:50:00;153.73;165.7;46.2;5.07;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-16 15:55:00;153.73;165.7;46.2;5.07;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-16 15:56:00;153.84;172.8;46.61;4.75;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:00:00;153.84;172.8;46.61;4.75;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:05:00;153.84;172.8;46.61;4.75;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:06:00;153.96;172.8;46.21;4.74;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:10:00;153.96;172.8;46.21;4.74;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:15:00;153.96;172.8;46.21;4.74;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:16:00;154.07;161.1;46.02;4.74;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-16 16:20:00;154.07;161.1;46.02;4.74;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-16 16:25:00;154.07;161.1;46.02;4.74;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-16 16:26:00;154.18;161.3;45.75;4.87;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-16 16:30:00;154.18;161.3;45.75;4.87;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-16 16:35:00;154.18;161.3;45.75;4.87;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-16 16:36:00;154.30;161.6;46.0;4.89;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-16 16:40:00;154.30;161.6;46.0;4.89;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-16 16:45:00;154.30;161.6;46.0;4.89;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-16 16:46:00;154.41;158.2;45.26;4.87;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:50:00;154.41;158.2;45.26;4.87;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:55:00;154.41;158.2;45.26;4.87;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-16 16:56:00;154.52;160.6;45.5;4.87;0.87;0.87;0.7;0.7;0.0;0.0
2019-07-16 17:00:00;154.52;160.6;45.5;4.87;0.87;0.87;0.7;0.7;0.0;0.0
2019-07-16 18:22:00;155.51;155.2;45.57;5.28;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-16 18:25:00;155.51;155.2;45.57;5.28;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-16 18:30:00;155.63;166.8;46.55;4.68;0.86;0.86;0.66;0.66;0.0;0.0
2019-07-16 18:35:00;155.63;166.8;46.55;4.68;0.86;0.86;0.66;0.66;0.0;0.0
2019-07-16 18:40:00;155.74;160.3;45.53;4.89;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-17 16:58:00;155.77;184.6;47.92;4.08;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-17 17:00:00;155.77;184.6;47.92;4.08;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-17 17:05:00;155.77;184.6;47.92;4.08;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-17 17:10:00;155.89;174.8;47.09;4.6;0.87;0.87;0.65;0.65;0.0;0.0
2019-07-17 17:15:00;155.89;174.8;47.09;4.6;0.87;0.87;0.65;0.65;0.0;0.0
2019-07-17 17:20:00;156.00;167.3;46.46;4.88;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-17 17:25:00;156.00;167.3;46.46;4.88;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-17 17:27:00;156.11;153.7;45.63;5.57;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-17 17:30:00;156.11;153.7;45.63;5.57;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-17 17:35:00;156.11;153.7;45.63;5.57;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-17 18:40:00;156.97;141.4;43.9;5.71;0.84;0.84;0.69;0.69;0.0;0.0
2019-07-19 10:30:00;156.97;187.6;47.91;2.83;0.79;0.79;0.42;0.42;0.0;0.0
2019-07-19 10:31:00;156.97;187.6;47.91;2.83;0.79;0.79;0.42;0.42;0.0;0.0
2019-07-19 10:35:00;156.97;187.6;47.91;2.83;0.79;0.79;0.42;0.42;0.0;0.0
2019-07-19 10:37:00;157.03;180.5;47.6;3.85;0.79;0.79;0.56;0.56;0.0;0.0
2019-07-19 10:40:00;157.03;180.5;47.6;3.85;0.79;0.79;0.56;0.56;0.0;0.0
2019-07-19 10:45:00;157.03;180.5;47.6;3.85;0.79;0.79;0.56;0.56;0.0;0.0
2019-07-19 10:50:00;157.12;181.1;47.45;3.74;0.79;0.79;0.54;0.54;0.0;0.0
2019-07-19 10:55:00;157.12;181.1;47.45;3.74;0.79;0.79;0.54;0.54;0.0;0.0
2019-07-19 10:59:00;157.21;180.9;47.51;3.86;0.79;0.79;0.54;0.54;0.0;0.0
2019-07-19 11:00:00;157.21;180.9;47.51;3.86;0.79;0.79;0.54;0.54;0.0;0.0
2019-07-19 11:05:00;157.21;180.9;47.51;3.86;0.79;0.79;0.54;0.54;0.0;0.0
2019-07-19 11:10:00;157.30;175.1;47.07;3.99;0.77;0.77;0.54;0.54;0.0;0.0
2019-07-19 11:15:00;157.30;175.1;47.07;3.99;0.77;0.77;0.54;0.54;0.0;0.0
2019-07-19 11:20:00;157.39;171.0;46.81;3.92;0.77;0.77;0.53;0.53;0.0;0.0
2019-07-19 11:25:00;157.39;171.0;46.81;3.92;0.77;0.77;0.53;0.53;0.0;0.0
2019-07-19 11:30:00;157.48;168.3;46.96;4.13;0.79;0.79;0.52;0.52;0.0;0.0
2019-07-19 11:35:00;157.48;168.3;46.96;4.13;0.79;0.79;0.52;0.52;0.0;0.0
2019-07-19 11:39:00;157.57;174.5;47.02;4.06;0.77;0.77;0.53;0.53;0.0;0.0
2019-07-19 11:40:00;157.57;174.5;47.02;4.06;0.77;0.77;0.53;0.53;0.0;0.0
2019-07-19 11:45:00;157.57;174.5;47.02;4.06;0.77;0.77;0.53;0.53;0.0;0.0
2019-07-19 11:49:00;157.65;172.9;47.01;4.22;0.77;0.77;0.54;0.54;0.0;0.0
2019-07-19 11:50:00;157.65;172.9;47.01;4.22;0.77;0.77;0.54;0.54;0.0;0.0
2019-07-19 11:55:00;157.65;172.9;47.01;4.22;0.77;0.77;0.54;0.54;0.0;0.0
2019-07-19 11:59:00;157.74;169.0;46.71;4.07;0.78;0.78;0.53;0.53;0.0;0.0
2019-07-19 12:00:00;157.74;169.0;46.71;4.07;0.78;0.78;0.53;0.53;0.0;0.0
2019-07-19 12:05:00;157.74;169.0;46.71;4.07;0.78;0.78;0.53;0.53;0.0;0.0
2019-07-19 12:10:00;157.84;173.6;46.94;4.04;0.77;0.77;0.55;0.55;0.0;0.0
2019-07-19 12:15:00;157.84;173.6;46.94;4.04;0.77;0.77;0.55;0.55;0.0;0.0
2019-07-19 12:20:00;157.93;168.3;46.27;4.09;0.76;0.76;0.53;0.53;0.0;0.0
2019-07-19 12:25:00;157.93;168.3;46.27;4.09;0.76;0.76;0.53;0.53;0.0;0.0
2019-07-19 12:30:00;158.02;169.2;46.68;4.13;0.76;0.76;0.54;0.54;0.0;0.0
2019-07-19 13:07:00;158.42;150.5;45.65;4.82;0.84;0.84;0.66;0.66;0.0;0.0
2019-07-19 13:10:00;158.42;150.5;45.65;4.82;0.84;0.84;0.66;0.66;0.0;0.0
2019-07-19 13:33:00;158.69;156.7;45.29;4.5;0.85;0.85;0.63;0.63;0.0;0.0
2019-07-19 13:35:00;158.69;156.7;45.29;4.5;0.85;0.85;0.63;0.63;0.0;0.0
2019-07-19 13:40:00;158.69;156.7;45.29;4.5;0.85;0.85;0.63;0.63;0.0;0.0
2019-07-19 13:44:00;158.79;159.9;45.79;4.42;0.85;0.85;0.63;0.63;0.0;0.0
2019-07-19 13:46:00;158.83;156.9;45.34;4.83;0.85;0.85;0.62;0.62;0.0;0.0
2019-07-19 13:50:00;158.83;156.9;45.34;4.83;0.85;0.85;0.62;0.62;0.0;0.0
2019-07-19 13:55:00;158.83;156.9;45.34;4.83;0.85;0.85;0.62;0.62;0.0;0.0
2019-07-19 13:58:00;158.94;153.9;44.93;4.73;0.84;0.84;0.64;0.64;0.0;0.0
2019-07-19 14:00:00;158.94;153.9;44.93;4.73;0.84;0.84;0.64;0.64;0.0;0.0
2019-07-19 14:05:00;158.99;150.0;44.82;4.95;0.86;0.86;0.61;0.61;0.0;0.0
2019-07-19 14:06:00;158.99;150.0;44.82;4.95;0.86;0.86;0.61;0.61;0.0;0.0
2019-07-19 14:10:00;158.99;150.0;44.82;4.95;0.86;0.86;0.61;0.61;0.0;0.0
2019-07-19 14:14:00;159.10;160.2;45.8;4.7;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-19 14:15:00;159.10;160.2;45.8;4.7;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-19 14:20:00;159.10;160.2;45.8;4.7;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-19 14:25:00;159.21;158.9;45.56;4.76;0.85;0.85;0.65;0.65;0.0;0.0
2019-07-19 14:30:00;159.21;158.9;45.56;4.76;0.85;0.85;0.65;0.65;0.0;0.0
2019-07-19 14:50:00;159.46;177.0;47.82;4.31;0.88;0.88;0.63;0.63;0.0;0.0
2019-07-19 14:55:00;159.46;177.0;47.82;4.31;0.88;0.88;0.63;0.63;0.0;0.0
2019-07-19 15:35:00;160.01;162.4;46.77;4.97;0.85;0.85;0.71;0.71;0.0;0.0
2019-07-19 15:36:00;160.01;167.7;46.77;4.87;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-19 15:40:00;160.01;167.7;46.77;4.87;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-19 15:45:00;160.01;167.7;46.77;4.87;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-19 15:46:00;160.13;165.1;46.41;4.91;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-19 15:50:00;160.13;165.1;46.41;4.91;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-19 15:55:00;160.13;165.1;46.41;4.91;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-19 15:56:00;160.24;171.7;46.82;4.52;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:00:00;160.24;171.7;46.82;4.52;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:05:00;160.24;171.7;46.82;4.52;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:06:00;160.35;176.7;47.11;4.3;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:10:00;160.35;176.7;47.11;4.3;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:15:00;160.35;176.7;47.11;4.3;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:20:00;160.46;171.5;47.08;4.65;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:25:00;160.46;171.5;47.08;4.65;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-19 16:30:00;160.57;170.4;46.98;4.75;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-19 16:35:00;160.57;170.4;46.98;4.75;0.86;0.86;0.65;0.65;0.0;0.0
2019-07-19 16:40:00;160.68;171.9;46.99;4.48;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-19 16:45:00;160.68;171.9;46.99;4.48;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-19 16:46:00;160.79;170.3;46.63;4.31;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-19 16:50:00;160.79;170.3;46.63;4.31;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-19 16:55:00;160.79;170.3;46.63;4.31;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-19 16:56:00;160.90;173.6;47.08;4.51;0.86;0.86;0.63;0.63;0.0;0.0
2019-07-19 17:00:00;160.90;173.6;47.08;4.51;0.86;0.86;0.63;0.63;0.0;0.0
2019-07-19 17:05:00;160.90;173.6;47.08;4.51;0.86;0.86;0.63;0.63;0.0;0.0
2019-07-19 17:06:00;161.01;173.2;46.86;4.35;0.86;0.86;0.66;0.66;0.0;0.0
2019-07-19 17:10:00;161.01;173.2;46.86;4.35;0.86;0.86;0.66;0.66;0.0;0.0
2019-07-19 17:15:00;161.01;173.2;46.86;4.35;0.86;0.86;0.66;0.66;0.0;0.0
2019-07-19 17:16:00;161.12;166.7;46.52;4.97;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-19 17:20:00;161.12;166.7;46.52;4.97;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-19 17:25:00;161.12;166.7;46.52;4.97;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-19 18:06:00;161.60;148.9;45.49;5.79;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-19 18:07:00;161.72;154.5;45.7;5.49;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-19 18:51:00;162.21;171.4;47.17;4.74;0.85;0.85;0.69;0.69;0.0;0.0
2019-07-19 18:55:00;162.21;171.4;47.17;4.74;0.85;0.85;0.69;0.69;0.0;0.0
2019-07-19 19:00:00;162.33;168.6;46.61;4.92;0.84;0.84;0.69;0.69;0.0;0.0
2019-07-19 19:05:00;162.33;168.6;46.61;4.92;0.84;0.84;0.69;0.69;0.0;0.0
2019-07-19 19:10:00;162.44;164.8;46.35;4.95;0.85;0.85;0.71;0.71;0.0;0.0
2019-07-19 19:15:00;162.44;164.8;46.35;4.95;0.85;0.85;0.71;0.71;0.0;0.0
2019-07-19 19:20:00;162.56;173.4;46.38;4.54;0.87;0.87;0.68;0.68;0.0;0.0
2019-07-19 19:25:00;162.56;173.4;46.38;4.54;0.87;0.87;0.68;0.68;0.0;0.0
2019-07-19 19:30:00;162.67;178.4;47.1;4.26;0.87;0.87;0.66;0.66;0.0;0.0
2019-07-19 19:35:00;162.67;178.4;47.1;4.26;0.87;0.87;0.66;0.66;0.0;0.0
2019-07-19 19:40:00;162.78;183.6;47.89;3.96;0.88;0.88;0.65;0.65;0.0;0.0
2019-07-19 19:45:00;162.78;183.6;47.89;3.96;0.88;0.88;0.65;0.65;0.0;0.0
2019-07-19 19:50:00;162.89;176.9;47.05;4.47;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-19 19:55:00;162.89;176.9;47.05;4.47;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-19 20:00:00;163.01;172.8;46.68;4.96;0.88;0.88;0.76;0.76;0.0;0.0
2019-07-20 16:41:00;163.04;176.9;47.6;3.65;0.87;0.87;0.57;0.57;0.0;0.0
2019-07-20 16:45:00;163.04;176.9;47.6;3.65;0.87;0.87;0.57;0.57;0.0;0.0
2019-07-21 10:15:00;163.11;180.0;47.48;4.23;0.88;0.88;0.62;0.62;0.0;0.0
2019-07-21 10:20:00;163.11;180.0;47.48;4.23;0.88;0.88;0.62;0.62;0.0;0.0
2019-07-21 10:25:00;163.23;163.3;46.51;5.05;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-21 10:30:00;163.23;163.3;46.51;5.05;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-21 10:35:00;163.35;156.6;46.08;5.4;0.87;0.87;0.73;0.73;0.0;0.0
2019-07-21 10:40:00;163.35;156.6;46.08;5.4;0.87;0.87;0.73;0.73;0.0;0.0
2019-07-21 10:45:00;163.47;161.9;46.24;5.25;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-21 10:50:00;163.47;161.9;46.24;5.25;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-21 10:54:00;163.59;165.3;46.34;5.15;0.87;0.87;0.7;0.7;0.0;0.0
2019-07-21 10:55:00;163.59;165.3;46.34;5.15;0.87;0.87;0.7;0.7;0.0;0.0
2019-07-21 11:00:00;163.59;165.3;46.34;5.15;0.87;0.87;0.7;0.7;0.0;0.0
2019-07-21 11:05:00;163.71;164.4;46.27;5.0;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-21 11:09:00;163.72;164.3;45.73;5.23;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-21 11:10:00;163.72;164.3;45.73;5.23;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-21 11:15:00;163.72;164.3;45.73;5.23;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-21 11:16:00;163.84;164.0;46.46;5.16;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-21 11:20:00;163.84;164.0;46.46;5.16;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-21 11:25:00;163.84;164.0;46.46;5.16;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-21 11:26:00;163.96;162.2;46.33;4.96;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-21 11:30:00;163.96;162.2;46.33;4.96;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-21 11:48:00;164.24;153.3;44.71;6.08;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-21 12:45:00;164.94;155.7;46.19;5.79;0.86;0.86;0.75;0.75;0.0;0.0
2019-07-21 12:51:00;164.98;157.5;45.99;5.2;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-21 12:55:00;164.98;157.5;45.99;5.2;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-21 13:35:00;165.53;153.2;45.53;5.3;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-23 01:18:00;168.13;161.3;46.12;4.91;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-23 01:20:00;168.13;161.3;46.12;4.91;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-23 01:25:00;168.24;167.0;46.8;4.48;0.88;0.88;0.68;0.68;0.0;0.0
2019-07-23 01:30:00;168.24;167.0;46.8;4.48;0.88;0.88;0.68;0.68;0.0;0.0
2019-07-23 01:35:00;168.36;171.2;47.08;4.36;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-23 01:40:00;168.36;171.2;47.08;4.36;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-23 01:45:00;168.47;164.9;46.19;4.67;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-23 01:50:00;168.47;164.9;46.19;4.67;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-23 02:07:00;168.57;151.4;44.86;5.05;0.87;0.87;0.68;0.68;0.0;0.0
2019-07-25 03:17:00;169.81;178.3;47.32;3.71;0.89;0.89;0.59;0.59;0.0;0.0
2019-07-25 17:21:00;170.50;192.0;48.64;0.55;0.65;0.65;0.07;0.07;0.0;0.0
2019-07-25 17:25:00;170.50;192.0;48.64;0.55;0.65;0.65;0.07;0.07;0.0;0.0
2019-07-25 17:30:00;170.50;192.0;48.64;0.55;0.65;0.65;0.07;0.07;0.0;0.0
2019-07-25 17:35:00;170.59;177.9;46.94;4.32;0.89;0.89;0.69;0.69;0.0;0.0
2019-07-25 17:40:00;170.59;177.9;46.94;4.32;0.89;0.89;0.69;0.69;0.0;0.0
2019-07-25 17:45:00;170.70;179.1;46.32;4.2;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-25 17:50:00;170.70;179.1;46.32;4.2;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-25 17:55:00;170.81;178.1;46.93;4.18;0.9;0.9;0.66;0.66;0.0;0.0
2019-07-25 18:00:00;170.81;178.1;46.93;4.18;0.9;0.9;0.66;0.66;0.0;0.0
2019-07-25 18:05:00;170.93;178.3;46.6;4.54;0.89;0.89;0.72;0.72;0.0;0.0
2019-07-25 18:10:00;170.93;178.3;46.6;4.54;0.89;0.89;0.72;0.72;0.0;0.0
2019-07-25 18:15:00;171.05;177.0;47.06;4.36;0.89;0.89;0.67;0.67;0.0;0.0
2019-07-25 18:20:00;171.05;177.0;47.06;4.36;0.89;0.89;0.67;0.67;0.0;0.0
2019-07-25 18:24:00;171.16;175.0;46.94;4.51;0.89;0.89;0.69;0.69;0.0;0.0
2019-07-25 18:25:00;171.16;175.0;46.94;4.51;0.89;0.89;0.69;0.69;0.0;0.0
2019-07-25 18:30:00;171.16;175.0;46.94;4.51;0.89;0.89;0.69;0.69;0.0;0.0
2019-07-25 18:35:00;171.28;176.4;46.95;4.32;0.89;0.89;0.67;0.67;0.0;0.0
2019-07-25 18:40:00;171.28;176.4;46.95;4.32;0.89;0.89;0.67;0.67;0.0;0.0
2019-07-25 18:44:00;171.39;170.7;46.99;4.18;0.89;0.89;0.67;0.67;0.0;0.0
2019-07-25 18:50:00;171.39;170.7;46.99;4.18;0.89;0.89;0.67;0.67;0.0;0.0
2019-07-25 18:54:00;171.50;168.5;46.56;4.21;0.88;0.88;0.65;0.65;0.0;0.0
2019-07-25 18:55:00;171.50;168.5;46.56;4.21;0.88;0.88;0.65;0.65;0.0;0.0
2019-07-25 19:00:00;171.50;168.5;46.56;4.21;0.88;0.88;0.65;0.65;0.0;0.0
2019-07-25 19:04:00;171.61;165.7;46.07;4.62;0.88;0.88;0.64;0.64;0.0;0.0
2019-07-25 19:05:00;171.61;165.7;46.07;4.62;0.88;0.88;0.64;0.64;0.0;0.0
2019-07-25 19:10:00;171.61;165.7;46.07;4.62;0.88;0.88;0.64;0.64;0.0;0.0
2019-07-25 19:14:00;171.72;164.3;46.0;4.61;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-25 19:15:00;171.72;164.3;46.0;4.61;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-25 19:20:00;171.72;164.3;46.0;4.61;0.88;0.88;0.66;0.66;0.0;0.0
2019-07-25 19:24:00;171.83;154.8;45.27;4.71;0.87;0.87;0.68;0.68;0.0;0.0
2019-07-25 19:25:00;171.83;154.8;45.27;4.71;0.87;0.87;0.68;0.68;0.0;0.0
2019-07-25 19:30:00;171.83;154.8;45.27;4.71;0.87;0.87;0.68;0.68;0.0;0.0
2019-07-25 20:46:00;172.74;158.2;45.1;5.02;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-25 20:52:00;172.88;164.1;45.4;4.81;0.88;0.88;0.67;0.67;0.0;0.0
2019-07-25 20:55:00;172.88;164.1;45.4;4.81;0.88;0.88;0.67;0.67;0.0;0.0
